signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2026-04-22,2026-04-23,GMMF,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,99.3149,101.3212,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'EMA_TURN_DOWN', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION']",all,False,True,False,BEARISH,BEARISH_HOLD,UNKNOWN,,NONE,EMA_ZONE_TOUCH,,,,,,,,BELOW_200MA EMA_TURN_DOWN BEARISH_ALIGNMENT LIQUIDITY_FAIL,NH60 SQUEEZE,EMA_TURN_DOWN,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,GUT,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,5.9836,6.1044,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,Asset Management,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,HAFC,US,UG,UG_STRATEGY,,STATE,UG_COMBO_TREND,UG Combo Trend | UG_COMBO_TREND,STATE,A,,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,,,,0.0,[],0.0,0.0,0.0,NONE,,False,27.2875,29.1557,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_TREND,STATE,,,v2,STATE,,,,"['IDOG.UG.STATE_TRAFFIC_LIGHT', 'IDOG.UG.SIGMA_BO']",[],"['GREEN', 'GP_NH60', 'SIGMA_BO', 'TREND_STRATEGY', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'SIGMA_SQUEEZE_READY', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Banks - Regional,,,,,,,,NH60 W,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,HEGD,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,24.8992,25.4023,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,HYGW,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,28.9463,29.531,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'EMA_TURN_DOWN', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION']",all,False,True,False,BEARISH,BEARISH_HOLD,UNKNOWN,,NONE,EMA_ZONE_TOUCH,,,,,,,,BELOW_200MA EMA_TURN_DOWN BEARISH_ALIGNMENT LIQUIDITY_FAIL,SQUEEZE,EMA_TURN_DOWN,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,ILPT,US,UG,UG_STRATEGY,,STATE,UG_COMBO_TREND,UG Combo Trend | UG_COMBO_TREND,STATE,A,,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,,,,0.0,[],0.0,0.0,0.0,NONE,,False,5.886,6.7999,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_TREND,STATE,,,v2,STATE,,,,"['IDOG.UG.STATE_TRAFFIC_LIGHT', 'IDOG.UG.SIGMA_BO']",[],"['GREEN', 'GP_NH60', 'SIGMA_BO', 'TREND_STRATEGY', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,REIT - Industrial,,,,,,,,NH60 W,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,INOV,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,35.0258,35.7334,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'EMA_TURN_DOWN', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,NONE,EMA_ZONE_TOUCH,,,,,,,,EMA_TURN_DOWN LIQUIDITY_FAIL CHANNEL_8_ACTIVE,W SQUEEZE,EMA_TURN_DOWN,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,IOR,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,18.0239,18.3881,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'EMA_TURN_DOWN', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION']",all,False,True,False,BEARISH,BEARISH_HOLD,UNKNOWN,,LOW,EMA_ZONE_TOUCH REVERSAL_CONFIRMED,Mortgage Finance,,,,,,,BELOW_200MA EMA_TURN_DOWN BEARISH_ALIGNMENT LIQUIDITY_FAIL,W SQUEEZE,EMA_TURN_DOWN,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,IUS,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,58.9104,60.1006,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,IUS,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,58.9104,60.1006,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,IVVB,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,32.399,33.0535,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_FROM_MIXED,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,JANT,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,40.7173,41.5398,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,JANT,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,40.7173,41.5398,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,JANU,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,27.6811,28.2403,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,JANZ,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,37.4177,38.1736,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,JPLD,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,51.6455,52.6889,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BEARISH,BEARISH_HOLD,UNKNOWN,,LOW,EMA_ZONE_TOUCH REVERSAL_CONFIRMED,,,,,,,,BELOW_200MA BEARISH_ALIGNMENT,SQUEEZE,BEARISH_ALIGNMENT,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,JULU,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,29.0422,29.6289,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,KDEC,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,26.1168,26.6445,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,KEX,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,C,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,137.9047,141.2803,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",['BREAKOUT_FAKEOUT_RISK'],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Marine Shipping,,,,,,,,NH60 W SQUEEZE,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,KEX,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,C,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,137.9047,141.2803,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",['BREAKOUT_FAKEOUT_RISK'],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Marine Shipping,,,,,,,,NH60 W SQUEEZE,,,,,,,,,,NON_BUY,NON_BUY
