date,Open,High,Low,Close,Adj Close,Volume,symbol
2025-02-03 05:00:00+00:00,66.05999755859375,67.08000183105469,64.18000030517578,65.69999694824219,65.69999694824219,944600,ACLS
2025-02-04 05:00:00+00:00,65.51000213623047,67.63999938964844,65.51000213623047,66.1500015258789,66.1500015258789,436000,ACLS
2025-02-05 05:00:00+00:00,66.31999969482422,67.2699966430664,65.37999725341797,67.0999984741211,67.0999984741211,361000,ACLS
2025-02-06 05:00:00+00:00,66.91000366210938,67.55999755859375,65.05000305175781,65.45999908447266,65.45999908447266,895300,ACLS
2025-02-07 05:00:00+00:00,65.5,65.8499984741211,63.08000183105469,63.869998931884766,63.869998931884766,876800,ACLS
2025-02-10 05:00:00+00:00,64.5,67.7300033569336,64.0999984741211,67.58000183105469,67.58000183105469,1414000,ACLS
2025-02-11 05:00:00+00:00,61.86000061035156,63.20000076293945,57.68000030517578,59.29999923706055,59.29999923706055,2270400,ACLS
2025-02-12 05:00:00+00:00,58.43000030517578,60.38999938964844,56.31999969482422,60.13999938964844,60.13999938964844,1314800,ACLS
2025-02-13 05:00:00+00:00,60.59000015258789,62.22999954223633,60.09999847412109,61.97999954223633,61.97999954223633,952500,ACLS
2025-02-14 05:00:00+00:00,61.97999954223633,61.97999954223633,59.77999877929688,61.060001373291016,61.060001373291016,554200,ACLS
2025-02-18 05:00:00+00:00,61.25,63.84999847412109,60.18000030517578,63.459999084472656,63.459999084472656,707900,ACLS
2025-02-19 05:00:00+00:00,63.869998931884766,64.58000183105469,62.880001068115234,63.61000061035156,63.61000061035156,638500,ACLS
2025-02-20 05:00:00+00:00,63.77999877929688,65.58999633789062,63.61000061035156,64.48999786376953,64.48999786376953,455400,ACLS
2025-02-21 05:00:00+00:00,65.08999633789062,65.08999633789062,61.61000061035156,63.11000061035156,63.11000061035156,462300,ACLS
2025-02-24 05:00:00+00:00,63.29999923706055,65.27999877929688,62.380001068115234,63.29999923706055,63.29999923706055,720600,ACLS
2025-02-25 05:00:00+00:00,62.81999969482422,62.81999969482422,60.459999084472656,61.97999954223633,61.97999954223633,726600,ACLS
2025-02-26 05:00:00+00:00,62.959999084472656,63.09999847412109,59.869998931884766,59.90999984741211,59.90999984741211,572000,ACLS
2025-02-27 05:00:00+00:00,59.90999984741211,60.40999984741211,54.93999862670898,55.0,55.0,770700,ACLS
2025-02-28 05:00:00+00:00,55.040000915527344,55.84999847412109,53.66999816894531,54.790000915527344,54.790000915527344,787900,ACLS
2025-03-03 05:00:00+00:00,56.0,57.33000183105469,54.09000015258789,54.869998931884766,54.869998931884766,935100,ACLS
2025-03-04 05:00:00+00:00,55.2400016784668,57.54999923706055,55.22999954223633,56.29999923706055,56.29999923706055,725300,ACLS
2025-03-05 05:00:00+00:00,57.29999923706055,58.68999862670898,56.52999877929688,58.540000915527344,58.540000915527344,563600,ACLS
2025-03-06 05:00:00+00:00,58.02999877929688,60.040000915527344,57.08000183105469,58.880001068115234,58.880001068115234,739700,ACLS
2025-03-07 05:00:00+00:00,58.84000015258789,61.20000076293945,58.43999862670898,60.630001068115234,60.630001068115234,663200,ACLS
2025-03-10 04:00:00+00:00,59.27999877929688,60.91999816894531,59.25,59.970001220703125,59.970001220703125,709900,ACLS
2025-03-11 04:00:00+00:00,60.0099983215332,60.0099983215332,56.220001220703125,57.59999847412109,57.59999847412109,747300,ACLS
2025-03-12 04:00:00+00:00,59.91999816894531,60.709999084472656,58.31999969482422,59.41999816894531,59.41999816894531,903300,ACLS
2025-03-13 04:00:00+00:00,59.119998931884766,60.79999923706055,57.209999084472656,58.16999816894531,58.16999816894531,629000,ACLS
2025-03-14 04:00:00+00:00,58.79999923706055,60.11000061035156,58.290000915527344,58.470001220703125,58.470001220703125,557500,ACLS
2025-03-17 04:00:00+00:00,58.08000183105469,59.720001220703125,58.0099983215332,58.27000045776367,58.27000045776367,543300,ACLS
2025-03-18 04:00:00+00:00,57.63999938964844,58.119998931884766,57.13999938964844,57.18999862670898,57.18999862670898,510200,ACLS
2025-03-19 04:00:00+00:00,57.04999923706055,58.16999816894531,56.81999969482422,57.380001068115234,57.380001068115234,420400,ACLS
2025-03-20 04:00:00+00:00,56.41999816894531,57.7400016784668,56.41999816894531,56.720001220703125,56.720001220703125,405700,ACLS
2025-03-21 04:00:00+00:00,55.5,56.91999816894531,54.560001373291016,55.900001525878906,55.900001525878906,1531700,ACLS
2025-03-24 04:00:00+00:00,57.290000915527344,58.40999984741211,56.720001220703125,57.54999923706055,57.54999923706055,397700,ACLS
2025-03-25 04:00:00+00:00,57.22999954223633,57.77000045776367,56.08000183105469,56.150001525878906,56.150001525878906,335700,ACLS
2025-03-26 04:00:00+00:00,55.88999938964844,56.36000061035156,54.58000183105469,55.56999969482422,55.56999969482422,446100,ACLS
2025-03-27 04:00:00+00:00,55.06999969482422,55.27999877929688,53.68000030517578,53.77999877929688,53.77999877929688,363500,ACLS
2025-03-28 04:00:00+00:00,53.38999938964844,53.77000045776367,49.68999862670898,49.709999084472656,49.709999084472656,920400,ACLS
2025-03-31 04:00:00+00:00,48.91999816894531,49.86000061035156,47.22999954223633,49.66999816894531,49.66999816894531,796600,ACLS
2025-04-01 04:00:00+00:00,49.31999969482422,51.36000061035156,48.63999938964844,50.31999969482422,50.31999969482422,606600,ACLS
2025-04-02 04:00:00+00:00,49.54999923706055,51.380001068115234,49.27999877929688,50.959999084472656,50.959999084472656,447200,ACLS
2025-04-03 04:00:00+00:00,48.540000915527344,48.97999954223633,44.790000915527344,44.790000915527344,44.790000915527344,896700,ACLS
2025-04-04 04:00:00+00:00,43.02999877929688,43.86000061035156,40.400001525878906,42.41999816894531,42.41999816894531,1415400,ACLS
2025-04-07 04:00:00+00:00,40.81999969482422,47.52000045776367,40.400001525878906,44.84999847412109,44.84999847412109,1799900,ACLS
2025-04-08 04:00:00+00:00,46.709999084472656,47.06999969482422,41.83000183105469,42.68000030517578,42.68000030517578,1370800,ACLS
2025-04-09 04:00:00+00:00,42.880001068115234,50.459999084472656,41.380001068115234,48.900001525878906,48.900001525878906,1236800,ACLS
2025-04-10 04:00:00+00:00,46.52999877929688,47.060001373291016,43.93999862670898,45.220001220703125,45.220001220703125,868600,ACLS
2025-04-11 04:00:00+00:00,44.970001220703125,47.2400016784668,44.119998931884766,47.04999923706055,47.04999923706055,518600,ACLS
2025-04-14 04:00:00+00:00,48.20000076293945,48.43999862670898,46.52999877929688,47.47999954223633,47.47999954223633,586900,ACLS
2025-04-15 04:00:00+00:00,47.43000030517578,48.220001220703125,46.54999923706055,47.16999816894531,47.16999816894531,503300,ACLS
2025-04-16 04:00:00+00:00,45.0099983215332,46.13999938964844,43.33000183105469,44.619998931884766,44.619998931884766,443600,ACLS
2025-04-17 04:00:00+00:00,44.52000045776367,44.959999084472656,43.900001525878906,44.77999877929688,44.77999877929688,448900,ACLS
2025-04-21 04:00:00+00:00,43.0,45.400001525878906,43.0,45.22999954223633,45.22999954223633,547600,ACLS
2025-04-22 04:00:00+00:00,45.27000045776367,46.0,44.08000183105469,45.09999847412109,45.09999847412109,606700,ACLS
2025-04-23 04:00:00+00:00,47.43000030517578,48.68999862670898,45.709999084472656,45.93999862670898,45.93999862670898,523300,ACLS
2025-04-24 04:00:00+00:00,47.369998931884766,49.59999847412109,46.79999923706055,48.900001525878906,48.900001525878906,816700,ACLS
2025-04-25 04:00:00+00:00,48.22999954223633,50.04999923706055,47.959999084472656,49.84000015258789,49.84000015258789,326000,ACLS
2025-04-28 04:00:00+00:00,49.79999923706055,50.619998931884766,47.90999984741211,48.59999847412109,48.59999847412109,535900,ACLS
2025-04-29 04:00:00+00:00,47.900001525878906,48.9900016784668,47.52000045776367,47.869998931884766,47.869998931884766,368700,ACLS
2025-04-30 04:00:00+00:00,46.65999984741211,49.13999938964844,46.52000045776367,48.97999954223633,48.97999954223633,635600,ACLS
2025-05-01 04:00:00+00:00,49.540000915527344,50.61000061035156,49.09999847412109,49.11000061035156,49.11000061035156,746200,ACLS
2025-05-02 04:00:00+00:00,50.459999084472656,53.459999084472656,50.459999084472656,52.29999923706055,52.29999923706055,913600,ACLS
2025-05-05 04:00:00+00:00,51.66999816894531,52.619998931884766,50.81999969482422,52.09000015258789,52.09000015258789,1068100,ACLS
2025-05-06 04:00:00+00:00,56.2599983215332,60.0,52.54999923706055,54.68999862670898,54.68999862670898,1149000,ACLS
2025-05-07 04:00:00+00:00,55.93000030517578,59.0,55.810001373291016,58.08000183105469,58.08000183105469,1240400,ACLS
2025-05-08 04:00:00+00:00,59.45000076293945,60.369998931884766,58.209999084472656,58.86000061035156,58.86000061035156,754100,ACLS
2025-05-09 04:00:00+00:00,59.150001525878906,59.58000183105469,57.040000915527344,57.65999984741211,57.65999984741211,552700,ACLS
2025-05-12 04:00:00+00:00,62.0,64.69000244140625,61.5,62.150001525878906,62.150001525878906,786600,ACLS
2025-05-13 04:00:00+00:00,62.29999923706055,64.1500015258789,62.2400016784668,62.86000061035156,62.86000061035156,511500,ACLS
2025-05-14 04:00:00+00:00,62.7599983215332,63.43000030517578,61.93999862670898,62.75,62.75,542300,ACLS
2025-05-15 04:00:00+00:00,61.65999984741211,62.790000915527344,60.81999969482422,62.66999816894531,62.66999816894531,522100,ACLS
2025-05-16 04:00:00+00:00,62.380001068115234,62.380001068115234,61.20000076293945,61.58000183105469,61.58000183105469,396000,ACLS
2025-05-19 04:00:00+00:00,60.18000030517578,62.13999938964844,60.09999847412109,62.0099983215332,62.0099983215332,388600,ACLS
2025-05-20 04:00:00+00:00,61.400001525878906,62.5,61.400001525878906,62.459999084472656,62.459999084472656,424900,ACLS
2025-05-21 04:00:00+00:00,61.43000030517578,61.79999923706055,58.9900016784668,59.06999969482422,59.06999969482422,384600,ACLS
2025-05-22 04:00:00+00:00,58.630001068115234,60.20000076293945,58.40999984741211,59.04999923706055,59.04999923706055,301100,ACLS
2025-05-23 04:00:00+00:00,57.09999847412109,59.040000915527344,56.650001525878906,58.31999969482422,58.31999969482422,326400,ACLS
2025-05-27 04:00:00+00:00,59.43000030517578,61.02999877929688,59.08000183105469,59.66999816894531,59.66999816894531,421000,ACLS
2025-05-28 04:00:00+00:00,59.650001525878906,60.59999847412109,57.400001525878906,57.54999923706055,57.54999923706055,525300,ACLS
2025-05-29 04:00:00+00:00,59.02000045776367,59.7400016784668,57.560001373291016,58.0,58.0,423400,ACLS
2025-05-30 04:00:00+00:00,57.540000915527344,57.84999847412109,55.93000030517578,56.34000015258789,56.34000015258789,728800,ACLS
2025-06-02 04:00:00+00:00,56.34000015258789,57.5,56.18999862670898,56.459999084472656,56.459999084472656,472300,ACLS
2025-06-03 04:00:00+00:00,56.7599983215332,59.38999938964844,56.20000076293945,59.27000045776367,59.27000045776367,487100,ACLS
2025-06-04 04:00:00+00:00,58.810001373291016,62.2400016784668,58.470001220703125,61.4900016784668,61.4900016784668,558600,ACLS
2025-06-05 04:00:00+00:00,62.20000076293945,62.880001068115234,59.9900016784668,60.34999847412109,60.34999847412109,598700,ACLS
2025-06-06 04:00:00+00:00,62.20000076293945,63.86989974975586,61.5,63.5099983215332,63.5099983215332,480565,ACLS
2025-06-09 04:00:00+00:00,64.7300033569336,68.93000030517578,64.16999816894531,67.61000061035156,67.61000061035156,1090800,ACLS
2025-06-10 04:00:00+00:00,68.16000366210938,73.56999969482422,68.16000366210938,70.76000213623047,70.76000213623047,1560500,ACLS
2025-06-11 04:00:00+00:00,71.5,71.5,67.5,67.93000030517578,67.93000030517578,931700,ACLS
2025-06-12 04:00:00+00:00,67.62999725341797,68.98999786376953,67.37000274658203,68.91000366210938,68.91000366210938,610500,ACLS
2025-06-13 04:00:00+00:00,66.87000274658203,67.5,64.26000213623047,65.06999969482422,65.06999969482422,776600,ACLS
2025-06-16 04:00:00+00:00,66.55999755859375,69.12999725341797,66.41000366210938,68.95999908447266,68.95999908447266,538600,ACLS
2025-06-17 04:00:00+00:00,68.52999877929688,69.79000091552734,68.27999877929688,68.4800033569336,68.4800033569336,468700,ACLS
2025-06-18 04:00:00+00:00,68.94000244140625,69.12000274658203,66.32599639892578,66.88999938964844,66.88999938964844,465301,ACLS
2025-06-20 04:00:00+00:00,67.95999908447266,68.58000183105469,64.62000274658203,66.0199966430664,66.0199966430664,588100,ACLS
2025-06-23 04:00:00+00:00,65.98999786376953,67.02999877929688,65.0,66.52999877929688,66.52999877929688,317100,ACLS
2025-06-24 04:00:00+00:00,68.0,70.0,67.37999725341797,69.63999938964844,69.63999938964844,532600,ACLS
2025-06-25 04:00:00+00:00,70.25,70.88999938964844,69.05999755859375,70.16000366210938,70.16000366210938,719700,ACLS
2025-06-26 04:00:00+00:00,71.19999694824219,72.4000015258789,70.20999908447266,70.91999816894531,70.91999816894531,514900,ACLS
2025-06-27 04:00:00+00:00,70.8499984741211,71.37999725341797,68.33000183105469,69.69000244140625,69.69000244140625,1291800,ACLS
2025-06-30 04:00:00+00:00,70.05000305175781,71.01000213623047,69.29000091552734,69.69000244140625,69.69000244140625,465300,ACLS
2025-07-01 04:00:00+00:00,69.11000061035156,72.5,68.51000213623047,71.98999786376953,71.98999786376953,465900,ACLS
2025-07-02 04:00:00+00:00,71.98999786376953,74.1500015258789,71.72000122070312,72.94999694824219,72.94999694824219,491600,ACLS
2025-07-03 04:00:00+00:00,72.9000015258789,73.4800033569336,72.30000305175781,73.04000091552734,73.04000091552734,255200,ACLS
2025-07-07 04:00:00+00:00,71.69000244140625,73.1500015258789,70.63999938964844,70.94999694824219,70.94999694824219,341900,ACLS
2025-07-08 04:00:00+00:00,71.29000091552734,74.81999969482422,71.29000091552734,74.20999908447266,74.20999908447266,516900,ACLS
2025-07-09 04:00:00+00:00,73.81999969482422,75.01000213623047,72.83000183105469,74.37000274658203,74.37000274658203,330400,ACLS
2025-07-10 04:00:00+00:00,75.06999969482422,76.80000305175781,74.5,75.6500015258789,75.6500015258789,371500,ACLS
2025-07-11 04:00:00+00:00,74.41999816894531,76.19000244140625,74.0,74.86000061035156,74.86000061035156,378900,ACLS
2025-07-14 04:00:00+00:00,73.81999969482422,74.1500015258789,70.38999938964844,71.45999908447266,71.45999908447266,362400,ACLS
2025-07-15 04:00:00+00:00,73.5199966430664,74.16999816894531,71.01000213623047,71.75,71.75,420900,ACLS
2025-07-16 04:00:00+00:00,70.62000274658203,71.94999694824219,69.18000030517578,71.63999938964844,71.63999938964844,315400,ACLS
2025-07-17 04:00:00+00:00,71.27999877929688,72.33999633789062,70.6500015258789,71.5199966430664,71.5199966430664,367700,ACLS
2025-07-18 04:00:00+00:00,72.43000030517578,72.86000061035156,70.66999816894531,70.95999908447266,70.95999908447266,303300,ACLS
2025-07-21 04:00:00+00:00,71.62999725341797,75.2699966430664,71.62999725341797,74.54000091552734,74.54000091552734,707900,ACLS
2025-07-22 04:00:00+00:00,74.80999755859375,76.4000015258789,73.30000305175781,75.25,75.25,555600,ACLS
2025-07-23 04:00:00+00:00,75.7300033569336,76.27999877929688,73.0999984741211,74.83999633789062,74.83999633789062,436900,ACLS
2025-07-24 04:00:00+00:00,74.51000213623047,74.73999786376953,71.83000183105469,72.8499984741211,72.8499984741211,476100,ACLS
2025-07-25 04:00:00+00:00,72.66000366210938,73.48500061035156,71.81999969482422,73.4000015258789,73.4000015258789,235048,ACLS
2025-07-28 04:00:00+00:00,74.38999938964844,75.7699966430664,73.94999694824219,75.37999725341797,75.37999725341797,482900,ACLS
2025-07-29 04:00:00+00:00,76.23999786376953,77.41999816894531,73.0,73.16999816894531,73.16999816894531,501600,ACLS
2025-07-30 04:00:00+00:00,73.98999786376953,74.61000061035156,71.77999877929688,72.88999938964844,72.88999938964844,433600,ACLS
2025-07-31 04:00:00+00:00,71.18000030517578,71.18000030517578,67.16000366210938,67.69000244140625,67.69000244140625,757900,ACLS
2025-08-01 04:00:00+00:00,66.58000183105469,69.1500015258789,65.63999938964844,68.75,68.75,545400,ACLS
2025-08-04 04:00:00+00:00,68.9800033569336,70.91999816894531,67.48999786376953,70.87999725341797,70.87999725341797,649100,ACLS
2025-08-05 04:00:00+00:00,80.0,84.37000274658203,75.9800033569336,78.01000213623047,78.01000213623047,1579600,ACLS
2025-08-06 04:00:00+00:00,77.16000366210938,77.83000183105469,74.87999725341797,75.72000122070312,75.72000122070312,1090500,ACLS
2025-08-07 04:00:00+00:00,77.87000274658203,80.4800033569336,77.37000274658203,79.51000213623047,79.51000213623047,671100,ACLS
2025-08-08 04:00:00+00:00,80.04000091552734,80.2300033569336,78.5199966430664,79.41999816894531,79.41999816894531,390000,ACLS
2025-08-11 04:00:00+00:00,79.5999984741211,80.5,77.83000183105469,78.0,78.0,356800,ACLS
2025-08-12 04:00:00+00:00,78.44000244140625,82.55000305175781,78.0199966430664,81.31999969482422,81.31999969482422,580600,ACLS
2025-08-13 04:00:00+00:00,81.68000030517578,85.44999694824219,81.68000030517578,84.97000122070312,84.97000122070312,870400,ACLS
2025-08-14 04:00:00+00:00,83.75,84.1500015258789,82.51000213623047,83.76000213623047,83.76000213623047,346300,ACLS
2025-08-15 04:00:00+00:00,81.0,81.20999908447266,78.75,80.51000213623047,80.51000213623047,618500,ACLS
2025-08-18 04:00:00+00:00,80.51000213623047,81.69999694824219,79.7699966430664,80.7300033569336,80.7300033569336,289700,ACLS
2025-08-19 04:00:00+00:00,80.7300033569336,82.27999877929688,79.23999786376953,80.19999694824219,80.19999694824219,340100,ACLS
2025-08-20 04:00:00+00:00,80.20999908447266,80.4000015258789,77.70999908447266,79.06999969482422,79.06999969482422,361900,ACLS
2025-08-21 04:00:00+00:00,78.18000030517578,79.83000183105469,77.69999694824219,78.51000213623047,78.51000213623047,390800,ACLS
2025-08-22 04:00:00+00:00,79.37999725341797,83.36000061035156,78.86000061035156,81.29000091552734,81.29000091552734,493600,ACLS
2025-08-25 04:00:00+00:00,81.9000015258789,82.18000030517578,80.33000183105469,80.37999725341797,80.37999725341797,293200,ACLS
2025-08-26 04:00:00+00:00,79.81999969482422,81.81999969482422,79.77999877929688,80.91000366210938,80.91000366210938,390300,ACLS
2025-08-27 04:00:00+00:00,81.05999755859375,82.22000122070312,80.38999938964844,81.91999816894531,81.91999816894531,292500,ACLS
2025-08-28 04:00:00+00:00,82.05000305175781,82.7699966430664,79.95999908447266,82.01000213623047,82.01000213623047,876300,ACLS
2025-08-29 04:00:00+00:00,81.83000183105469,82.2699966430664,79.55000305175781,80.04000091552734,80.04000091552734,385800,ACLS
2025-09-02 04:00:00+00:00,77.31999969482422,80.06999969482422,77.16000366210938,79.5999984741211,79.5999984741211,416800,ACLS
2025-09-03 04:00:00+00:00,79.69999694824219,80.16999816894531,77.55000305175781,78.69000244140625,78.69000244140625,823500,ACLS
2025-09-04 04:00:00+00:00,78.22000122070312,79.43000030517578,77.31999969482422,78.79000091552734,78.79000091552734,325800,ACLS
2025-09-05 04:00:00+00:00,79.63999938964844,81.52999877929688,79.63999938964844,80.61000061035156,80.61000061035156,331000,ACLS
2025-09-08 04:00:00+00:00,81.33000183105469,82.0,79.66999816894531,81.81999969482422,81.81999969482422,286200,ACLS
2025-09-09 04:00:00+00:00,81.73999786376953,83.75,81.66000366210938,83.08000183105469,83.08000183105469,422200,ACLS
2025-09-10 04:00:00+00:00,83.55000305175781,83.55000305175781,82.0999984741211,83.27999877929688,83.27999877929688,300900,ACLS
2025-09-11 04:00:00+00:00,83.98999786376953,87.41999816894531,83.51000213623047,86.36000061035156,86.36000061035156,577800,ACLS
2025-09-12 04:00:00+00:00,85.87000274658203,86.18000030517578,84.7699966430664,85.55000305175781,85.55000305175781,274300,ACLS
2025-09-15 04:00:00+00:00,86.13999938964844,88.1500015258789,86.0,87.30000305175781,87.30000305175781,418100,ACLS
2025-09-16 04:00:00+00:00,87.70999908447266,90.1500015258789,87.69999694824219,89.80999755859375,89.80999755859375,572300,ACLS
2025-09-17 04:00:00+00:00,89.5199966430664,93.0,88.48999786376953,91.0999984741211,91.0999984741211,584100,ACLS
2025-09-18 04:00:00+00:00,94.23999786376952,97.18000030517578,93.47000122070312,96.66000366210938,96.66000366210938,679700,ACLS
2025-09-19 04:00:00+00:00,96.63999938964844,96.63999938964844,94.54000091552734,95.6500015258789,95.6500015258789,1168500,ACLS
2025-09-22 04:00:00+00:00,96.27999877929688,100.4800033569336,96.0,100.44000244140624,100.44000244140624,697800,ACLS
2025-09-23 04:00:00+00:00,101.05999755859376,102.93000030517578,98.29000091552734,98.47000122070312,98.47000122070312,704000,ACLS
2025-09-24 04:00:00+00:00,98.12000274658205,98.75,96.56999969482422,97.16000366210938,97.16000366210938,408900,ACLS
2025-09-25 04:00:00+00:00,94.98999786376952,97.83000183105467,93.0,97.12999725341795,97.12999725341795,399300,ACLS
2025-09-26 04:00:00+00:00,96.61000061035156,98.1500015258789,95.22000122070312,97.4800033569336,97.4800033569336,280000,ACLS
2025-09-29 04:00:00+00:00,98.91999816894533,98.91999816894533,96.61000061035156,96.6999969482422,96.6999969482422,395800,ACLS
