date,Open,High,Low,Close,Adj Close,Volume,symbol
2025-03-07 05:00:00+00:00,7.909999847412109,8.239999771118164,7.650000095367432,8.180000305175781,8.180000305175781,33500,AHT
2025-03-10 04:00:00+00:00,8.050000190734863,8.539999961853027,7.550000190734863,7.949999809265137,7.949999809265137,30700,AHT
2025-03-11 04:00:00+00:00,7.809999942779541,8.09000015258789,7.159999847412109,7.849999904632568,7.849999904632568,24700,AHT
2025-03-12 04:00:00+00:00,7.869999885559082,7.980000019073486,7.650000095367432,7.800000190734863,7.800000190734863,15000,AHT
2025-03-13 04:00:00+00:00,7.690000057220459,8.0,7.489999771118164,7.710000038146973,7.710000038146973,30300,AHT
2025-03-14 04:00:00+00:00,7.849999904632568,8.0,7.519999980926514,7.630000114440918,7.630000114440918,10100,AHT
2025-03-17 04:00:00+00:00,7.5,7.860000133514404,7.400000095367432,7.53000020980835,7.53000020980835,25500,AHT
2025-03-18 04:00:00+00:00,7.480000019073486,7.579999923706055,7.190000057220459,7.320000171661377,7.320000171661377,15900,AHT
2025-03-19 04:00:00+00:00,7.300000190734863,7.539999961853027,7.199999809265137,7.300000190734863,7.300000190734863,15100,AHT
2025-03-20 04:00:00+00:00,7.300000190734863,7.570000171661377,7.179999828338623,7.300000190734863,7.300000190734863,30200,AHT
2025-03-21 04:00:00+00:00,7.400000095367432,7.46999979019165,7.210000038146973,7.300000190734863,7.300000190734863,39500,AHT
2025-03-24 04:00:00+00:00,7.320000171661377,7.550000190734863,7.260000228881836,7.449999809265137,7.449999809265137,23400,AHT
2025-03-25 04:00:00+00:00,7.480000019073486,7.480000019073486,7.269999980926514,7.429999828338623,7.429999828338623,11500,AHT
2025-03-26 04:00:00+00:00,7.329999923706055,7.449999809265137,7.159999847412109,7.329999923706055,7.329999923706055,20100,AHT
2025-03-27 04:00:00+00:00,7.480000019073486,7.53000020980835,7.269999980926514,7.28000020980835,7.28000020980835,7500,AHT
2025-03-28 04:00:00+00:00,7.409999847412109,7.409999847412109,7.170000076293945,7.260000228881836,7.260000228881836,8300,AHT
2025-03-31 04:00:00+00:00,7.110000133514404,7.349999904632568,7.059999942779541,7.170000076293945,7.170000076293945,36600,AHT
2025-04-01 04:00:00+00:00,7.050000190734863,7.25,7.050000190734863,7.170000076293945,7.170000076293945,32300,AHT
2025-04-02 04:00:00+00:00,7.070000171661377,7.5,7.019999980926514,7.070000171661377,7.070000171661377,19000,AHT
2025-04-03 04:00:00+00:00,7.010000228881836,7.28000020980835,6.599999904632568,6.650000095367432,6.650000095367432,41000,AHT
2025-04-04 04:00:00+00:00,6.699999809265137,6.710000038146973,6.309999942779541,6.489999771118164,6.489999771118164,58600,AHT
2025-04-07 04:00:00+00:00,6.170000076293945,6.519999980926514,6.099999904632568,6.309999942779541,6.309999942779541,39400,AHT
2025-04-08 04:00:00+00:00,6.480000019073486,6.5,5.849999904632568,5.940000057220459,5.940000057220459,41600,AHT
2025-04-09 04:00:00+00:00,5.900000095367432,6.21999979019165,5.28000020980835,6.150000095367432,6.150000095367432,75200,AHT
2025-04-10 04:00:00+00:00,6.019999980926514,6.130000114440918,5.769999980926514,5.78000020980835,5.78000020980835,13100,AHT
2025-04-11 04:00:00+00:00,5.730000019073486,5.929999828338623,5.610000133514404,5.869999885559082,5.869999885559082,13700,AHT
2025-04-14 04:00:00+00:00,6.010000228881836,6.010000228881836,5.590000152587891,5.690000057220459,5.690000057220459,35200,AHT
2025-04-15 04:00:00+00:00,5.71999979019165,6.0,5.710000038146973,5.710000038146973,5.710000038146973,12600,AHT
2025-04-16 04:00:00+00:00,5.75,5.980000019073486,5.610000133514404,5.880000114440918,5.880000114440918,13400,AHT
2025-04-17 04:00:00+00:00,5.880000114440918,6.21999979019165,5.809999942779541,6.170000076293945,6.170000076293945,15300,AHT
2025-04-21 04:00:00+00:00,6.0,6.300000190734863,5.429999828338623,5.920000076293945,5.920000076293945,29600,AHT
2025-04-22 04:00:00+00:00,5.940000057220459,6.21999979019165,5.869999885559082,6.090000152587891,6.090000152587891,12000,AHT
2025-04-23 04:00:00+00:00,6.179999828338623,6.659999847412109,5.920000076293945,6.0,6.0,28400,AHT
2025-04-24 04:00:00+00:00,6.039999961853027,6.389999866485596,5.960000038146973,6.380000114440918,6.380000114440918,44600,AHT
2025-04-25 04:00:00+00:00,6.090000152587891,6.25,5.940000057220459,6.079999923706055,6.079999923706055,116600,AHT
2025-04-28 04:00:00+00:00,6.150000095367432,6.489999771118164,6.139999866485596,6.199999809265137,6.199999809265137,8300,AHT
2025-04-29 04:00:00+00:00,6.230000019073486,6.389999866485596,6.070000171661377,6.110000133514404,6.110000133514404,16200,AHT
2025-04-30 04:00:00+00:00,6.110000133514404,6.150000095367432,5.929999828338623,5.980000019073486,5.980000019073486,13600,AHT
2025-05-01 04:00:00+00:00,6.010000228881836,6.119999885559082,5.889999866485596,6.070000171661377,6.070000171661377,16400,AHT
2025-05-02 04:00:00+00:00,6.090000152587891,6.320000171661377,6.0,6.25,6.25,15700,AHT
2025-05-05 04:00:00+00:00,6.159999847412109,6.360000133514404,6.070000171661377,6.130000114440918,6.130000114440918,18000,AHT
2025-05-06 04:00:00+00:00,6.139999866485596,6.300000190734863,5.96999979019165,5.980000019073486,5.980000019073486,11700,AHT
2025-05-07 04:00:00+00:00,6.25,6.25,5.630000114440918,6.010000228881836,6.010000228881836,21400,AHT
2025-05-08 04:00:00+00:00,6.010000228881836,6.099999904632568,5.849999904632568,6.059999942779541,6.059999942779541,35000,AHT
2025-05-09 04:00:00+00:00,5.889999866485596,6.03000020980835,5.880000114440918,5.989999771118164,5.989999771118164,9100,AHT
2025-05-12 04:00:00+00:00,6.130000114440918,6.289999961853027,5.989999771118164,6.039999961853027,6.039999961853027,16800,AHT
2025-05-13 04:00:00+00:00,6.019999980926514,6.349999904632568,6.0,6.090000152587891,6.090000152587891,28000,AHT
2025-05-14 04:00:00+00:00,6.039999961853027,6.28000020980835,6.019999980926514,6.230000019073486,6.230000019073486,16000,AHT
2025-05-15 04:00:00+00:00,6.179999828338623,6.579999923706055,6.070000171661377,6.5,6.5,23600,AHT
2025-05-16 04:00:00+00:00,6.489999771118164,6.630000114440918,6.340000152587891,6.369999885559082,6.369999885559082,20600,AHT
2025-05-19 04:00:00+00:00,6.360000133514404,6.360000133514404,6.099999904632568,6.130000114440918,6.130000114440918,12000,AHT
2025-05-20 04:00:00+00:00,6.119999885559082,6.340000152587891,6.119999885559082,6.159999847412109,6.159999847412109,13700,AHT
2025-05-21 04:00:00+00:00,6.139999866485596,6.179999828338623,5.940000057220459,5.989999771118164,5.989999771118164,22100,AHT
2025-05-22 04:00:00+00:00,6.130000114440918,6.139999866485596,5.929999828338623,6.0,6.0,9500,AHT
2025-05-23 04:00:00+00:00,6.090000152587891,6.139999866485596,5.945799827575684,6.039999961853027,6.039999961853027,18505,AHT
2025-05-27 04:00:00+00:00,6.059999942779541,6.070000171661377,5.75,5.860000133514404,5.860000133514404,25500,AHT
2025-05-28 04:00:00+00:00,5.889999866485596,6.019999980926514,5.71999979019165,5.75,5.75,13200,AHT
2025-05-29 04:00:00+00:00,5.769999980926514,5.989999771118164,5.71999979019165,5.849999904632568,5.849999904632568,13300,AHT
2025-05-30 04:00:00+00:00,5.78000020980835,6.900000095367432,5.25,5.659999847412109,5.659999847412109,67900,AHT
2025-06-02 04:00:00+00:00,5.650000095367432,5.889999866485596,5.519999980926514,5.809999942779541,5.809999942779541,11600,AHT
2025-06-03 04:00:00+00:00,5.920000076293945,5.920000076293945,5.630000114440918,5.659999847412109,5.659999847412109,11000,AHT
2025-06-04 04:00:00+00:00,5.699999809265137,6.539999961853027,5.5,5.760000228881836,5.760000228881836,38500,AHT
2025-06-05 04:00:00+00:00,5.710000038146973,5.880000114440918,5.659999847412109,5.760000228881836,5.760000228881836,8400,AHT
2025-06-06 04:00:00+00:00,5.78000020980835,5.949999809265137,5.739999771118164,5.820000171661377,5.820000171661377,25600,AHT
2025-06-09 04:00:00+00:00,5.880000114440918,6.210000038146973,5.880000114440918,6.150000095367432,6.150000095367432,21200,AHT
2025-06-10 04:00:00+00:00,6.170000076293945,6.239999771118164,6.019999980926514,6.110000133514404,6.110000133514404,16200,AHT
2025-06-11 04:00:00+00:00,6.070000171661377,6.210000038146973,5.980000019073486,5.989999771118164,5.989999771118164,12900,AHT
2025-06-12 04:00:00+00:00,5.920000076293945,6.119999885559082,5.900000095367432,6.03000020980835,6.03000020980835,12200,AHT
2025-06-13 04:00:00+00:00,6.010000228881836,6.050000190734863,5.800000190734863,5.849999904632568,5.849999904632568,13300,AHT
2025-06-16 04:00:00+00:00,5.880000114440918,6.650000095367432,5.599999904632568,5.929999828338623,5.929999828338623,83400,AHT
2025-06-17 04:00:00+00:00,5.880000114440918,6.619999885559082,5.550000190734863,5.920000076293945,5.920000076293945,100500,AHT
2025-06-18 04:00:00+00:00,5.909999847412109,6.489999771118164,5.699999809265137,6.059999942779541,6.059999942779541,105800,AHT
2025-06-20 04:00:00+00:00,5.980000019073486,6.070000171661377,5.849999904632568,5.849999904632568,5.849999904632568,33400,AHT
2025-06-23 04:00:00+00:00,5.880000114440918,6.329999923706055,5.679999828338623,5.909999847412109,5.909999847412109,96000,AHT
2025-06-24 04:00:00+00:00,5.900000095367432,6.119999885559082,5.849999904632568,6.119999885559082,6.119999885559082,32000,AHT
2025-06-25 04:00:00+00:00,6.070000171661377,6.480000019073486,5.5,6.070000171661377,6.070000171661377,98300,AHT
2025-06-26 04:00:00+00:00,6.079999923706055,6.489999771118164,5.760000228881836,6.150000095367432,6.150000095367432,90200,AHT
2025-06-27 04:00:00+00:00,6.099999904632568,6.289999961853027,5.909999847412109,5.989999771118164,5.989999771118164,27100,AHT
2025-06-30 04:00:00+00:00,6.050000190734863,6.199999809265137,5.840000152587891,6.019999980926514,6.019999980926514,28500,AHT
2025-07-01 04:00:00+00:00,5.96999979019165,6.139999866485596,5.78000020980835,5.989999771118164,5.989999771118164,20900,AHT
2025-07-02 04:00:00+00:00,6.03000020980835,6.25,6.019999980926514,6.210000038146973,6.210000038146973,18700,AHT
2025-07-03 04:00:00+00:00,6.179999828338623,6.289999961853027,6.099999904632568,6.170000076293945,6.170000076293945,14600,AHT
2025-07-07 04:00:00+00:00,6.090000152587891,6.480000019073486,6.090000152587891,6.429999828338623,6.429999828338623,38200,AHT
2025-07-08 04:00:00+00:00,6.489999771118164,7.190000057220459,6.429999828338623,7.050000190734863,7.050000190734863,61300,AHT
2025-07-09 04:00:00+00:00,7.179999828338623,7.550000190734863,7.159999847412109,7.360000133514404,7.360000133514404,43200,AHT
2025-07-10 04:00:00+00:00,7.480000019073486,7.550000190734863,6.909999847412109,7.170000076293945,7.170000076293945,55700,AHT
2025-07-11 04:00:00+00:00,7.050000190734863,7.400000095367432,7.050000190734863,7.090000152587891,7.090000152587891,27200,AHT
2025-07-14 04:00:00+00:00,7.0,7.25,6.949999809265137,7.010000228881836,7.010000228881836,11200,AHT
2025-07-15 04:00:00+00:00,7.010000228881836,7.010000228881836,6.650000095367432,6.710000038146973,6.710000038146973,22700,AHT
2025-07-16 04:00:00+00:00,6.760000228881836,6.949999809265137,6.670000076293945,6.840000152587891,6.840000152587891,9500,AHT
2025-07-17 04:00:00+00:00,6.900000095367432,7.010000228881836,6.659999847412109,6.739999771118164,6.739999771118164,20400,AHT
2025-07-18 04:00:00+00:00,6.71999979019165,6.980000019073486,6.610000133514404,6.639999866485596,6.639999866485596,25400,AHT
2025-07-21 04:00:00+00:00,6.579999923706055,6.760000228881836,6.539999961853027,6.550000190734863,6.550000190734863,37500,AHT
2025-07-22 04:00:00+00:00,6.670000076293945,6.889999866485596,6.539999961853027,6.630000114440918,6.630000114440918,34400,AHT
2025-07-23 04:00:00+00:00,6.610000133514404,6.929999828338623,6.599999904632568,6.679999828338623,6.679999828338623,57100,AHT
2025-07-24 04:00:00+00:00,6.5,6.730000019073486,6.5,6.510000228881836,6.510000228881836,39200,AHT
2025-07-25 04:00:00+00:00,6.550000190734863,6.739999771118164,6.460000038146973,6.579999923706055,6.579999923706055,17100,AHT
2025-07-28 04:00:00+00:00,6.619999885559082,6.75,6.510000228881836,6.630000114440918,6.630000114440918,5100,AHT
2025-07-29 04:00:00+00:00,6.610000133514404,6.610000133514404,6.380000114440918,6.420000076293945,6.420000076293945,11500,AHT
2025-07-30 00:00:00-04:00,6.449999809265137,6.579999923706055,6.199999809265137,6.320000171661377,6.320000171661377,44400,AHT
2025-07-31 00:00:00-04:00,6.349999904632568,6.570000171661377,6.199999809265137,6.360000133514404,6.360000133514404,21800,AHT
